,Unnamed: 0,objectid,name,address,city,state,zip,population,county,countyfips,latitude,longitude,naics_desc,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,centroid_lat,centroid_lon,hdistance,distance_km,distance_minutes
0,2517,46056,SPROUTS ACADEMY,350 W ONTARIO ST FL 1,CHICAGO,IL,60654,72,COOK,17031,41.89332,-87.63763,CHILD DAY CARE CENTERS,POINT (-87.63763 41.89332),1667,17,31,81800,17031081800,41.89326840361561,-87.63780051223728,0.0152515388576385,0.954,3.65
1,2305,45844,SMART LEARNING CENTER,2841 S ARCHER AVE,CHICAGO,IL,60608,69,COOK,17031,41.84257,-87.65553,CHILD DAY CARE CENTERS,POINT (-87.65553 41.84257),1443,17,31,600600,17031600600,41.84238527193596,-87.6555817583142,0.0210059765904868,0.134,0.8333333333333334
2,2687,46226,CGH HELPING HANDS DAYCARE,1813 2ND AVE,STERLING,IL,61081,75,WHITESIDE,17195,41.80449,-89.69567,CHILD DAY CARE CENTERS,POINT (-89.69567 41.80449),455,17,195,1101,17195001101,41.80446660835237,-89.6953996424685,0.0225837963345868,0.002,0.0
3,2549,46088,TOTS N TALES PRESCHOOL II,5784 S ARCHER AVE,CHICAGO,IL,60638,33,COOK,17031,41.79641,-87.75784,CHILD DAY CARE CENTERS,POINT (-87.75784 41.79641),1360,17,31,560700,17031560700,41.796462648006845,-87.75752018519911,0.0271796203306773,0.032,0.05
4,2528,46067,SMART LEARNING CENTER,2980 S ARCHER AVE,CHICAGO,IL,60608,71,COOK,17031,41.84061,-87.66059,CHILD DAY CARE CENTERS,POINT (-87.66059 41.84061),907,17,31,600700,17031600700,41.84083140580563,-87.66074501263894,0.0277966683057317,0.039,0.21666666666666667
5,2442,45981,PRAIRIELAND MONTESSORI,1655 W SCHOOL ST,CHICAGO,IL,60657,38,COOK,17031,41.94127,-87.67091,CHILD DAY CARE CENTERS,POINT (-87.67091 41.94127),1772,17,31,62500,17031062500,41.94148802612662,-87.67110725178321,0.029253024498044,0.027,0.11666666666666667
6,786,44324,OUR LOVING ARMS CHILDCARE INC NUMBER 3,831 S HALSTED ST,CHICAGO HTS,IL,60411,61,COOK,17031,41.5164,-87.63522,CHILD DAY CARE CENTERS,POINT (-87.63522 41.5164),2708,17,31,828900,17031828900,41.51616310078021,-87.6349516907073,0.0345759115458029,0.026,0.06666666666666667
7,2807,46346,KIDZ CREATIVE CORNER,3811 NORTH LINCOLN AVENUE,CHICAGO,IL,60613,49,COOK,17031,41.95095,-87.67609,CHILD DAY CARE CENTERS,POINT (-87.67609 41.95095),1468,17,31,50600,17031050600,41.95054775751128,-87.67618236992418,0.0454234677948362,0.087,0.4
8,2605,46144,LAKEFRONT CHILDREN'S ACADEMY,400 E RANDOLPH ST FL 6B,CHICAGO,IL,60601,58,COOK,17031,41.88458,-87.61733,CHILD DAY CARE CENTERS,POINT (-87.61733 41.88458),319,17,31,320101,17031320101,41.88493065219858,-87.6170157127858,0.0469244651845049,0.039,0.15
9,2782,46321,ROSELAND COMMUNITY GOOD NEWS DAY CARE,212 W 113TH ST,CHICAGO,IL,60628,52,COOK,17031,41.6891,-87.62834,CHILD DAY CARE CENTERS,POINT (-87.62834 41.6891),1353,17,31,491300,17031491300,41.688896901011866,-87.62780358662054,0.0499933966436761,0.044,0.13333333333333333
10,1573,45111,UNIVERSITY INFANT AND PRESCHOOL CENTER,HORRABIN HALL ROOMS 15 AND 17,MACOMB,IL,61455,32,MCDONOUGH,17109,40.4717,-90.685,CHILD DAY CARE CENTERS,POINT (-90.685 40.4717),2954,17,109,980000,17109980000,40.47142604844896,-90.68452819660924,0.0502602503023056,2.053,5.633333333333334
11,1806,45344,THE GUADALUPE REYES CHILDREN AND FAMILY C.,1951 W. 19TH STREET,CHICAGO,IL,60608,189,COOK,17031,41.85584,-87.67529,CHILD DAY CARE CENTERS,POINT (-87.67529 41.85584),1916,17,31,310900,17031310900,41.85577165360454,-87.67467409535566,0.0516279775373328,0.051,0.16666666666666666
12,2608,46147,MARILLAC SOCIAL CENTER,212 S FRANCISCO AVE,CHICAGO,IL,60612,294,COOK,17031,41.87798,-87.69917,CHILD DAY CARE CENTERS,POINT (-87.69917 41.87798),2178,17,31,837000,17031837000,41.87832338220738,-87.69867387851903,0.0561406245463864,0.094,0.45
13,1986,45524,CONTEMPORARY PRESCHOOL,1400 N LAKE SHORE DR,CHICAGO,IL,60610,92,COOK,17031,41.90804,-87.62647,CHILD DAY CARE CENTERS,POINT (-87.62647 41.90804),873,17,31,80100,17031080100,41.90754878612245,-87.62678998462535,0.0607656790454366,0.538,2.5833333333333335
14,866,44404,INTERCULTURAL MONTESSORI LANGUAGE SCHOOL,"114 S RACINE AVE, STE 100",CHICAGO,IL,60607,32,COOK,17031,41.87963,-87.65742,CHILD DAY CARE CENTERS,POINT (-87.65742 41.87963),2268,17,31,833100,17031833100,41.8790776728036,-87.65704585101493,0.0688589816721124,0.062,0.18333333333333332
15,1970,45508,NEW GENERATION EDUCATOR LLC ASHLAND,3016 N ASHLAND AVE,CHICAGO,IL,60657,205,COOK,17031,41.93643,-87.6704,CHILD DAY CARE CENTERS,POINT (-87.6704 41.93643),1773,17,31,62600,17031062600,41.93597520220608,-87.6709842607829,0.0700252032238152,0.074,0.2833333333333333
16,496,44034,DIST. NUMBER 65 SCH.AGE CHILD CARE WILLARD SCH.,2700 HURD AVE,EVANSTON,IL,60201,55,COOK,17031,42.06664,-87.71658,CHILD DAY CARE CENTERS,POINT (-87.71658 42.06664),292,17,31,808900,17031808900,42.06651486146721,-87.71747104931215,0.0749385065125218,0.106,0.43333333333333335
17,248,43785,MANSKERS LOVING DAY CARE CENTER,361 TORRENCE AVE,CALUMET CITY,IL,60409,58,COOK,17031,41.6267,-87.5592,CHILD DAY CARE CENTERS,POINT (-87.5592 41.6267),974,17,31,825802,17031825802,41.62637970101121,-87.56005885621325,0.0798624427998416,0.104,0.36666666666666664
18,2695,46234,THE SALVATION ARMY RED SHIELD HDST PRGM,945 W 69TH ST,CHICAGO,IL,60621,59,COOK,17031,41.76871,-87.64838,CHILD DAY CARE CENTERS,POINT (-87.64838 41.76871),944,17,31,681100,17031681100,41.7687665278746,-87.64935954801619,0.0815673771724427,0.082,0.2
19,2174,45712,TAYLOR CENTER FOR NEW EXPERIENCES,1633 NORTH HAMLIN,CHICAGO,IL,60647,93,COOK,17031,41.91112,-87.72122,CHILD DAY CARE CENTERS,POINT (-87.72122 41.91112),1645,17,31,230400,17031230400,41.91182020108148,-87.72155193810806,0.0826501420998229,0.079,0.48333333333333334
20,2883,46422,MCCORMICK TRIBUNE YMCA,1834 N LAWNDALE,CHICAGO,IL,60647,48,COOK,17031,41.91489,-87.71965,CHILD DAY CARE CENTERS,POINT (-87.71965 41.91489),1630,17,31,222900,17031222900,41.91556435214301,-87.72007440938823,0.0828889593502344,0.171,1.2666666666666666
21,1965,45503,CITY GARDEN WALDORF SCHOOL,920 W 19TH ST,CHICAGO,IL,60608,73,COOK,17031,41.85689,-87.64912,CHILD DAY CARE CENTERS,POINT (-87.64912 41.85689),1349,17,31,310300,17031310300,41.8561439577304,-87.64897823817081,0.0838724373541289,0.211,1.4
22,1963,45501,A STEP AHEAD LEARNING CENTER,4208 N BROADWAY ST NUMBER 20,CHICAGO,IL,60613,70,COOK,17031,41.95883,-87.6535,CHILD DAY CARE CENTERS,POINT (-87.6535 41.95883),1702,17,31,32100,17031032100,41.95815388295838,-87.65301789121118,0.0851870264615687,0.085,0.23333333333333334
23,2285,45823,THE LITTLE RED WAGON,3001 W LAFAYETTE AVE,JACKSONVILLE,IL,62650,131,MORGAN,17137,39.7373267,-90.2718913,CHILD DAY CARE CENTERS,POINT (-90.2718913 39.7373267),2951,17,137,951900,17137951900,39.73720526730629,-90.2728872599862,0.0863176957471836,0.197,0.26666666666666666
24,692,44230,BRIGHT HORIZONS AT WESTERN SPRINGS,4700 COMMONWEALTH AVE,WESTERN SPRGS,IL,60558,211,COOK,17031,41.80384,-87.90816,CHILD DAY CARE CENTERS,POINT (-87.90816 41.80384),1108,17,31,819900,17031819900,41.80418104674053,-87.90715786658184,0.0914097092006022,0.178,0.7833333333333333
25,1231,44769,"ALL ABOUT KIDS, CHILD CARE, INC.",485 N COMMONS DR,AURORA,IL,60504,87,DUPAGE,17043,41.76259,-88.21982,CHILD DAY CARE CENTERS,POINT (-88.21982 41.76259),1914,17,43,846509,17043846509,41.761837985205226,-88.21932353726723,0.0933088105933914,0.142,0.9166666666666666
26,2554,46093,KINDERCARE LEARNING CENTERS 301788,1733 N MARCEY ST,CHICAGO,IL,60614,119,COOK,17031,41.91431,-87.65502,CHILD DAY CARE CENTERS,POINT (-87.65502 41.91431),246,17,31,832600,17031832600,41.91474920450523,-87.65405513068569,0.09369060348966,0.364,1.2666666666666666
27,1810,45348,ERIE NEIGHBORHOOD HOUSE,1313 N CLAREMONT AVE,CHICAGO,IL,60622,90,COOK,17031,41.90609,-87.68546,CHILD DAY CARE CENTERS,POINT (-87.68546 41.90609),1769,17,31,241200,17031241200,41.90670706354112,-87.6846857518279,0.0939795993616476,0.119,0.5166666666666667
28,2677,46216,JULIE'S MONTESSORI PRE - SCHOOL,3400 6TH AVENUE,STERLING,IL,61081,40,WHITESIDE,17195,41.820121,-89.688681,CHILD DAY CARE CENTERS,POINT (-89.688681 41.820121),3245,17,195,900,17195000900,41.81935030825016,-89.68917703814358,0.0951471230351374,0.086,0.08333333333333333
29,2882,46421,EARLY LEARNING FOUNDATIONS PRESCHOOL,1455 N CLARK ST,CHICAGO,IL,60610,34,COOK,17031,41.90873,-87.63153,CHILD DAY CARE CENTERS,POINT (-87.63153 41.90873),2552,17,31,80201,17031080201,41.909497569694565,-87.63100510505922,0.0958692666563184,0.13,0.6
30,1978,45516,RISE UP EARLY CHILDHOOD,1257 W LOYOLA AVE,CHICAGO,IL,60626,16,COOK,17031,42.00119,-87.66329,CHILD DAY CARE CENTERS,POINT (-87.66329 42.00119),2158,17,31,10503,17031010503,42.00032071943175,-87.66312616252857,0.0977074890434319,0.815,3.433333333333333
31,1721,45259,GADS HILL CENTER AFTER SCHOOL,1919 WEST CULLERTON,CHICAGO,IL,60608,74,COOK,17031,41.85494,-87.67424,CHILD DAY CARE CENTERS,POINT (-87.67424 41.85494),1916,17,31,310900,17031310900,41.85577165360454,-87.67467409535566,0.0993246972436291,0.342,1.1833333333333333
32,2004,45542,FORESIGHT CHILDREN LEARNING CENTER,101 E 69TH ST NUMBER 115,CHICAGO,IL,60637,86,COOK,17031,41.76908,-87.62141,CHILD DAY CARE CENTERS,POINT (-87.62141 41.76908),1937,17,31,690400,17031690400,41.76925900891923,-87.62020386941192,0.1020983769374135,0.126,0.45
33,2050,45588,NORTHWESTERN UNIVERSITY SETTLEMENT - ROWE,1420 W AUGUSTA BLVD,CHICAGO,IL,60642,60,COOK,17031,41.90003,-87.6637,CHILD DAY CARE CENTERS,POINT (-87.6637 41.90003),903,17,31,242000,17031242000,41.89973715025454,-87.66495365214334,0.1088632627126221,0.465,1.7166666666666666
34,25,43561,MARSHALL FIRST STEP ACADEMY,1414 ARCHER AVE,MARSHALL,IL,62441,40,CLARK,17023,39.39467,-87.68668,CHILD DAY CARE CENTERS,POINT (-87.68668 39.39467),518,17,23,60200,17023060200,39.39547533238009,-87.68595078866078,0.109412050366307,0.085,0.5166666666666667
35,2400,45939,THE NEXT GENERATION DAYCARE CENTER INC,21 E 59TH ST,CHICAGO,IL,60637,43,COOK,17031,41.78708,-87.62456,CHILD DAY CARE CENTERS,POINT (-87.62456 41.78708),666,17,31,834500,17031834500,41.78808233246706,-87.62473600135581,0.1125256915430557,0.137,0.8166666666666667
36,1670,45208,LITTLE BEAR CHILD DEVELOPMENT CENTER,653 PORTER ST,WAUKEGAN,IL,60085,82,LAKE,17097,42.36553,-87.83916,CHILD DAY CARE CENTERS,POINT (-87.83916 42.36553),2622,17,97,862401,17097862401,42.365670925816254,-87.84051716251479,0.1127172524049921,0.288,0.5833333333333334
37,2428,45967,SEEDS OF JOY DAYCARE AND FITNESS CTR INC,"850 W EASTWOOD AVE, STE 1",CHICAGO,IL,60640,36,COOK,17031,41.96666,-87.65136,CHILD DAY CARE CENTERS,POINT (-87.65136 41.96666),2198,17,31,31501,17031031501,41.96728856744478,-87.65243426432005,0.1131408709838543,0.16,0.7166666666666667
38,2783,46322,NEW EINSTEINS ACADEMY,1858 N DAMEN AVE,CHICAGO,IL,60647,45,COOK,17031,41.91561,-87.67786,CHILD DAY CARE CENTERS,POINT (-87.67786 41.91561),2113,17,31,831000,17031831000,41.91479812009421,-87.67699655114818,0.1152506206867617,0.55,2.683333333333333
39,2012,45550,THE LOVE LEARNING CENTER DAY CARE,228 E 61ST ST,CHICAGO,IL,60637,94,COOK,17031,41.78384,-87.62009,CHILD DAY CARE CENTERS,POINT (-87.62009 41.78384),1116,17,31,400800,17031400800,41.78286330067333,-87.62055800627418,0.1154517006207718,0.144,0.4166666666666667
40,1349,44887,CREATIVE DAY LEARNING CENTER,215 S LINCOLN ST,LOMBARD,IL,60148,20,DUPAGE,17043,41.88321,-88.02115,CHILD DAY CARE CENTERS,POINT (-88.02115 41.88321),702,17,43,843500,17043843500,41.882273873263706,-88.02178829528039,0.1168618636684765,0.125,0.8833333333333333
41,2853,46392,"THE UNIVERSITY CHILDCARE OF CHICAGO, INC",448 - 454 E 61ST STREET 1ST FL,CHICAGO,IL,60637,54,COOK,17031,41.78401,-87.61373,CHILD DAY CARE CENTERS,POINT (-87.61373 41.78401),1446,17,31,420600,17031420600,41.78301351215574,-87.6132776944952,0.1171040244173625,0.142,0.7166666666666667
42,347,43884,DECATUR DAY CARE CENTER,2074 E LAKE SHORE DRIVE,DECATUR,IL,62521,149,MACON,17115,39.82827,-88.92915,CHILD DAY CARE CENTERS,POINT (-88.92915 39.82827),2665,17,115,1200,17115001200,39.82867965817135,-88.930414353477,0.1173092418313724,0.142,0.48333333333333334
43,383,43920,GLENVIEW COMMUNITY CHURCH NURSERY SCHOOL,1000 ELM STREET,GLENVIEW,IL,60025,94,COOK,17031,42.07293,-87.81044,CHILD DAY CARE CENTERS,POINT (-87.81044 42.07293),1273,17,31,802100,17031802100,42.0722617927027,-87.81154438063022,0.1177265308780502,0.17,0.6666666666666666
44,2794,46333,NEW GENERATION EDUCATOR LLC (DBA IGELC),1455 SOUTH MICHIGAN AVE,CHICAGO,IL,60605,267,COOK,17031,41.86255,-87.62362,CHILD DAY CARE CENTERS,POINT (-87.62362 41.86255),326,17,31,330102,17031330102,41.86357211553256,-87.62398831496843,0.1178014364523879,0.169,1.0166666666666666
45,2028,45566,LITTLE LEADERS ACADEMY,1856 W 69TH ST NUMBER 58,CHICAGO,IL,60636,20,COOK,17031,41.76848,-87.671001,CHILD DAY CARE CENTERS,POINT (-87.671001 41.76848),1985,17,31,671500,17031671500,41.768172252118696,-87.66963136796915,0.1187587455387239,0.307,0.8666666666666667
46,2636,46175,SINAI PRESCHOOL,15 W DELAWARE PL,CHICAGO,IL,60610,36,COOK,17031,41.89916,-87.62895,CHILD DAY CARE CENTERS,POINT (-87.62895 41.89916),1761,17,31,81100,17031081100,41.90022117745829,-87.62910486945233,0.1188186256513896,0.545,1.9
47,470,44007,KIDZ KORNER DAYCARE AND KIDZ ZONE AFT S.C.,246 S 13TH AVE,MAYWOOD,IL,60153,24,COOK,17031,41.88434,-87.84926,CHILD DAY CARE CENTERS,POINT (-87.84926 41.88434),1660,17,31,817300,17031817300,41.88408132010722,-87.84784808199684,0.1205003609505098,0.512,1.6833333333333333
48,2327,45866,VILLAGE OF HOPE LEARNING CENTER,1400 S KOLIN AVE NUMBER 1408,CHICAGO,IL,60623,70,COOK,17031,41.86214,-87.73392,CHILD DAY CARE CENTERS,POINT (-87.73392 41.86214),1249,17,31,290900,17031290900,41.862410315106544,-87.73245668751481,0.1249862894481245,0.176,0.6166666666666667
49,2384,45923,LAKE SHORE SCHOOLS ROGERS PARK,6759 N GREENVIEW AVE,CHICAGO,IL,60626,208,COOK,17031,42.00517,-87.66795,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",POINT (-87.66795 42.00517),1398,17,31,10600,17031010600,42.006277592259714,-87.66768304345423,0.1252521389457665,0.884,3.6666666666666665
50,841,44379,"ALPHABET LEARNING CENTER 3, INC.",6958 W WINDSOR AVE,BERWYN,IL,60402,81,COOK,17031,41.83207,-87.79738,CHILD DAY CARE CENTERS,POINT (-87.79738 41.83207),2742,17,31,815400,17031815400,41.83137044188369,-87.79619105095244,0.125651110516123,0.203,1.1333333333333333
51,957,44495,THE GODDARD SCHOOL,9651 GROSS POINT RD,SKOKIE,IL,60076,188,COOK,17031,42.05645,-87.73799,CHILD DAY CARE CENTERS,POINT (-87.73799 42.05645),1267,17,31,806801,17031806801,42.05638138669192,-87.73953789426925,0.1281596031239497,0.825,3.183333333333333
52,2200,45738,BRIDGEPORT / SUMNER ERBA HEAD START,832 MADISON ST,BRIDGEPORT,IL,62417,17,LAWRENCE,17101,38.71027,-87.76453,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-87.76453 38.71027),812,17,101,880900,17101880900,38.70990417259561,-87.76593219237441,0.1284223359575442,0.177,0.65
53,152,43689,HOWARD MOHR COMMUNITY CENTER,7640 JACKSON BLVD,FOREST PARK,IL,60130,60,COOK,17031,41.87541,-87.81548,CHILD DAY CARE CENTERS,POINT (-87.81548 41.87541),2748,17,31,816000,17031816000,41.87637580523915,-87.81634729304068,0.1293259838556718,0.225,1.0
54,2434,45973,LEARNING THROUGH PLAY CHILD DEV CENTER,4310 W FULLERTON AVE,CHICAGO,IL,60639,49,COOK,17031,41.9246,-87.73455,CHILD DAY CARE CENTERS,POINT (-87.73455 41.9246),1641,17,31,200300,17031200300,41.92348054196371,-87.7341263764247,0.1294561784087491,0.55,1.9666666666666666
55,2569,46108,METROPOLITAN FAMILY SERVICES LOOMIS,5338 S LOOMIS BLVD,CHICAGO,IL,60609,122,COOK,17031,41.79658,-87.66003,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",POINT (-87.66003 41.79658),993,17,31,611900,17031611900,41.79774308328052,-87.65982263907897,0.1306058677637468,0.129,0.3333333333333333
56,2310,45849,LINCOLN PARK PREPARATORY,108 W GERMANIA PL,CHICAGO,IL,60610,87,COOK,17031,41.91038,-87.63206,CHILD DAY CARE CENTERS,POINT (-87.63206 41.91038),2552,17,31,80201,17031080201,41.909497569694565,-87.63100510505922,0.1314721796685248,0.192,0.8666666666666667
57,1226,44764,WORD OF LIFE EV. LUTHERAN CHURCH,879 TUDOR DR,NAPERVILLE,IL,60563,20,DUPAGE,17043,41.7849,-88.19557,CHILD DAY CARE CENTERS,POINT (-88.19557 41.7849),2457,17,43,846412,17043846412,41.78431629840773,-88.19417936221646,0.1324561947931095,0.199,0.9833333333333333
58,1815,45353,THE MOLINE KIDS CAMPUS LLC,1505 7TH ST,MOLINE,IL,61265,102,ROCK ISLAND,17161,41.49777,-90.52818,CHILD DAY CARE CENTERS,POINT (-90.52818 41.49777),1363,17,161,22200,17161022200,41.49888839022627,-90.52872368281916,0.1324874619078065,0.145,0.6666666666666666
59,2618,46157,PARK WEST COOPERATIVE NURSERY SCHOOL,2214 N BISSELL ST,CHICAGO,IL,60614,60,COOK,17031,41.92226,-87.65255,CHILD DAY CARE CENTERS,POINT (-87.65255 41.92226),1873,17,31,71100,17031071100,41.92177782219817,-87.65106140314478,0.1344673322473284,0.17,1.15
60,1009,44547,OAK PARK AND RIVER FOREST DAY NURSERY,1139 RANDOLPH STREET,OAK PARK,IL,60302,77,COOK,17031,41.88319,-87.80404,CHILD DAY CARE CENTERS,POINT (-87.80404 41.88319),2318,17,31,812801,17031812801,41.88318784606665,-87.80241466166318,0.1346985025927928,0.136,0.6
61,2436,45975,L AND L LUVABLE DAY CARE INC,2540 E 83RD ST,CHICAGO,IL,60617,23,COOK,17031,41.74467,-87.56208,CHILD DAY CARE CENTERS,POINT (-87.56208 41.74467),1176,17,31,460400,17031460400,41.74449055811051,-87.56369222540243,0.1353826409022659,0.134,0.25
62,2566,46105,FIFTH CITY CHILD DEVEL INSTITUTE INCORP.,3411 W 5TH AVE BLDG C,CHICAGO,IL,60624,88,COOK,17031,41.87676,-87.71179,CHILD DAY CARE CENTERS,POINT (-87.71179 41.87676),924,17,31,271400,17031271400,41.87724292757804,-87.71333137218642,0.13860140897334,0.315,0.6333333333333333
63,2318,45857,NEW AGE CHILDREN'S PREPARATOR ACADEMY,8938 - 40 SOUTH COTTAGE GROVE AV,CHICAGO,IL,60619,66,COOK,17031,41.73178,-87.605,CHILD DAY CARE CENTERS,POINT (-87.605 41.73178),1079,17,31,440800,17031440800,41.73171156919594,-87.60332792910984,0.1391078699953711,0.204,1.2666666666666666
64,2603,46142,MONTESSORI PRIVATE ACADEMY INC,8101 SAYER RD,ROCKFORD,IL,61108,16,WINNEBAGO,17201,42.25442,-88.95921,CHILD DAY CARE CENTERS,POINT (-88.95921 42.25442),2511,17,201,514,17201000514,42.255620810535085,-88.95970700252151,0.1397983172781117,0.62,1.5666666666666667
65,2096,45634,LEAPS OF LEARNING CHILD CARE CENTER INC,9011 S COTTAGE GROVE AVE NUMBER 901,CHICAGO,IL,60619,50,COOK,17031,41.73072,-87.60438,CHILD DAY CARE CENTERS,POINT (-87.60438 41.73072),1079,17,31,440800,17031440800,41.73171156919594,-87.60332792910984,0.1407865678249899,0.931,3.3333333333333335
66,725,44263,BOTTLES2BOOKS QUALITY CHILDCARE ACAD INC,19510 N CREEK DR,LYNWOOD,IL,60411,104,COOK,17031,41.542182,-87.55995,CHILD DAY CARE CENTERS,POINT (-87.55995 41.542182),1481,17,31,828505,17031828505,41.54321734933112,-87.56092873555951,0.1411788034922494,0.155,0.38333333333333336
67,2620,46159,DR. EFFIE O ELLIS YMCA DAY CARE CENTER,10 S KEDZIE AVE,CHICAGO,IL,60612,40,COOK,17031,41.880601,-87.706101,CHILD DAY CARE CENTERS,POINT (-87.706101 41.880601),247,17,31,836900,17031836900,41.88188305458552,-87.70613618169075,0.1427402283471563,0.142,0.3
68,2806,46345,BRIGHT HORIZONS CHICAGO EAST LOOP,225 N MICHIGAN AVE,CHICAGO,IL,60601,35,COOK,17031,41.88633,-87.62403,CHILD DAY CARE CENTERS,POINT (-87.62403 41.88633),389,17,31,320102,17031320102,41.885039022703424,-87.62405518541148,0.1437188228114239,0.144,0.21666666666666667
69,2396,45935,LITTLE MARVELS EARLY CHILDHOOD SCHOOL,3045 N LINCOLN AVE,CHICAGO,IL,60657,64,COOK,17031,41.937151,-87.665122,CHILD DAY CARE CENTERS,POINT (-87.665122 41.937151),1774,17,31,62700,17031062700,41.93608628484741,-87.6661103226328,0.1440271626519835,0.321,1.5166666666666666
70,1663,45201,KANGAROO KORNER LEARNING CENTER,3446 W FULLERTON AVE,CHICAGO,IL,60647,109,COOK,17031,41.92486,-87.71407,CHILD DAY CARE CENTERS,POINT (-87.71407 41.92486),649,17,31,220601,17031220601,41.925825208963694,-87.71288365533428,0.1455922387675042,0.206,0.95
71,1869,45407,GUADALUPANO FAMILY CENTER,1814 S PAULINA ST,CHICAGO,IL,60608,197,COOK,17031,41.85723,-87.66885,CHILD DAY CARE CENTERS,POINT (-87.66885 41.85723),1909,17,31,310800,17031310800,41.855933721307615,-87.66857374611118,0.1461002412352522,0.455,2.433333333333333
72,1028,44566,HAPPI TIME DAY CARE,1010 STRATFORD DRIVE,CHAMPAIGN,IL,61821,90,CHAMPAIGN,17019,40.10452,-88.29147,CHILD DAY CARE CENTERS,POINT (-88.29147 40.10452),2976,17,19,1201,17019001201,40.105693874842935,-88.29067526753781,0.147148278153296,0.253,1.5333333333333334
73,260,43797,MOMMY AND AIDEN ACADEMY,333 S LAKE ST,AURORA,IL,60506,52,KANE,17089,41.75465,-88.32645,CHILD DAY CARE CENTERS,POINT (-88.32645 41.75465),1841,17,89,854700,17089854700,41.75350202690296,-88.32556576626602,0.1473795798794226,0.436,1.8
74,857,44395,HEARTZ AND MINDZ LEARNING CENTER,10008 W ROOSEVELT RD,WESTCHESTER,IL,60154,63,COOK,17031,41.86352,-87.873361,CHILD DAY CARE CENTERS,POINT (-87.873361 41.86352),1038,17,31,818200,17031818200,41.86351527812288,-87.87514183706104,0.1476314543646658,0.158,0.16666666666666666
75,2404,45943,TAYLOR TOTS DAY CARE,1417 W TAYLOR ST FL 1,CHICAGO,IL,60607,97,COOK,17031,41.86933,-87.66231,CHILD DAY CARE CENTERS,POINT (-87.66231 41.86933),1005,17,31,283100,17031283100,41.869274106116784,-87.6640920122828,0.147845551485508,0.15,0.75
76,160,43697,"RAINFOREST LEARNING CENTER, INC",1401 S WABASH AVE,CHICAGO,IL,60605,93,COOK,17031,41.863861,-87.625731,CHILD DAY CARE CENTERS,POINT (-87.625731 41.863861),326,17,31,330102,17031330102,41.86357211553256,-87.62398831496843,0.1480029021987357,0.223,1.2666666666666666
77,2718,46257,FAMILY RESCUE / RIDGELAND DAYCARE CTR,6824 S. RIDGELAND,CHICAGO,IL,60649,35,COOK,17031,41.77095,-87.58222,CHILD DAY CARE CENTERS,POINT (-87.58222 41.77095),2005,17,31,430200,17031430200,41.76976128060318,-87.58135086622278,0.150715859640501,0.319,1.2833333333333334
78,215,43752,KRIPA MONTESSORI SCHOOL SCHAUMBURG,1021 N SALEM DR,SCHAUMBURG,IL,60194,111,COOK,17031,42.04525,-88.099501,CHILD DAY CARE CENTERS,POINT (-88.099501 42.04525),611,17,31,804715,17031804715,42.0450230929205,-88.09770163420683,0.1508713675878198,1.808,5.783333333333333
79,2173,45711,LOOP LEARNING CENTER INC,"2001 S MICHIGAN AVE, STE 3",CHICAGO,IL,60616,165,COOK,17031,41.85513,-87.6236,CHILD DAY CARE CENTERS,POINT (-87.6236 41.85513),324,17,31,330103,17031330103,41.85647960419486,-87.62341722505033,0.1509920058661147,0.527,2.5166666666666666
80,1732,45270,KIMBALL DAY CARE CENTER AND KINDERGARTEN,1636 N KIMBALL AVE NUMBER 38,CHICAGO,IL,60647,126,COOK,17031,41.91122,-87.71169,CHILD DAY CARE CENTERS,POINT (-87.71169 41.91122),1644,17,31,230200,17031230200,41.91186877382346,-87.71008438364542,0.151346100241114,0.209,0.65
81,2168,45706,KIDWATCH PLUS,3330 N LOCKWOOD AVE,CHICAGO,IL,60641,127,COOK,17031,41.94168,-87.76008,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",POINT (-87.76008 41.94168),858,17,31,151100,17031151100,41.94229034323702,-87.76171751796599,0.1516524644268884,0.319,1.5666666666666667
82,1075,44613,LITTLE FARMERS EARLY LEARNING CENTER INC,95 N MAIN ST,FARMINGTON,IL,61531,49,FULTON,17057,40.69952,-90.0056,CHILD DAY CARE CENTERS,POINT (-90.0056 40.69952),791,17,57,952800,17057952800,40.69877394740879,-90.00711988773573,0.1528033853737447,0.212,1.3
83,1899,45437,PRE SCHOOL IN THE PARK,WASHINGTON PARK PAVILION,SPRINGFIELD,IL,62704,50,SANGAMON,17167,39.77108,-89.64022,CHILD DAY CARE CENTERS,POINT (-89.64022 39.77108),752,17,167,2600,17167002600,39.76994677673321,-89.64126602550095,0.1546659009857491,0.474,1.3666666666666667
84,838,44376,MARY SEARS CHILDRENS ACADEMY,9600 KING ST,FRANKLIN PARK,IL,60131,103,COOK,17031,41.9414877,-87.866796,CHILD DAY CARE CENTERS,POINT (-87.866796 41.9414877),1663,17,31,811500,17031811500,41.94137737369931,-87.86867036181245,0.155679330003076,0.848,2.2
