,objectid,name,address,city,state,zip,population,county,countyfips,latitude,longitude,naics_desc,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,centroid_lat,centroid_lon,hdistance,distance_km,distance_minutes,distance_ratio,imputation,distance_minutes_imp
0,46056,SPROUTS ACADEMY,350 W ONTARIO ST FL 1,CHICAGO,IL,60654,72,COOK,17031,41.89332,-87.63763,CHILD DAY CARE CENTERS,POINT (-87.63763 41.89332),1667,17,031,081800,17031081800,41.89326840361561,-87.63780051223728,0.00947689043809174,1.003,4.75,105.83640346505507,0,4.75
1,45844,SMART LEARNING CENTER,2841 S ARCHER AVE,CHICAGO,IL,60608,69,COOK,17031,41.84257,-87.65553,CHILD DAY CARE CENTERS,POINT (-87.65553 41.84257),1443,17,031,600600,17031600600,41.84238527193596,-87.6555817583142,0.01305254116003262,2.246,5.883333333333334,172.0737726441605,0,5.883333333333334
2,46226,CGH HELPING HANDS DAYCARE,1813 2ND AVE,STERLING,IL,61081,75,WHITESIDE,17195,41.80449,-89.69567,CHILD DAY CARE CENTERS,POINT (-89.69567 41.80449),455,17,195,001101,17195001101,41.80446660835237,-89.6953996424685,0.014032955332364077,10.983,10.416666666666666,782.6576611891586,0,10.416666666666666
3,46088,TOTS N TALES PRESCHOOL II,5784 S ARCHER AVE,CHICAGO,IL,60638,33,COOK,17031,41.79641,-87.75784,CHILD DAY CARE CENTERS,POINT (-87.75784 41.79641),1360,17,031,560700,17031560700,41.796462648006845,-87.75752018519911,0.016888675065975706,3.178,5.233333333333333,188.17343501400345,0,5.233333333333333
4,46067,SMART LEARNING CENTER,2980 S ARCHER AVE,CHICAGO,IL,60608,71,COOK,17031,41.84061,-87.66059,CHILD DAY CARE CENTERS,POINT (-87.66059 41.84061),907,17,031,600700,17031600700,41.84083140580563,-87.66074501263894,0.017272091854879497,2.324,5.933333333333334,134.55231824415364,0,5.933333333333334
5,45981,PRAIRIELAND MONTESSORI,1655 W SCHOOL ST,CHICAGO,IL,60657,38,COOK,17031,41.94127,-87.67091,CHILD DAY CARE CENTERS,POINT (-87.67091 41.94127),1772,17,031,062500,17031062500,41.94148802612662,-87.67110725178321,0.018177031887633456,0.853,2.7,46.92735344653981,0,2.7
6,44324,OUR LOVING ARMS CHILDCARE INC NUMBER 3,831 S HALSTED ST,CHICAGO HTS,IL,60411,61,COOK,17031,41.5164,-87.63522,CHILD DAY CARE CENTERS,POINT (-87.63522 41.5164),2708,17,031,828900,17031828900,41.51616310078021,-87.6349516907073,0.02148452877937725,1.838,3.966666666666667,85.549933111136,0,3.966666666666667
7,46346,KIDZ CREATIVE CORNER,3811 NORTH LINCOLN AVENUE,CHICAGO,IL,60613,49,COOK,17031,41.95095,-87.67609,CHILD DAY CARE CENTERS,POINT (-87.67609 41.95095),1468,17,031,050600,17031050600,41.95054775751128,-87.67618236992418,0.028224904491801758,0.419,1.6666666666666667,14.845045804201154,0,1.6666666666666667
8,46144,LAKEFRONT CHILDREN'S ACADEMY,400 E RANDOLPH ST FL 6B,CHICAGO,IL,60601,58,COOK,17031,41.88458,-87.61733,CHILD DAY CARE CENTERS,POINT (-87.61733 41.88458),319,17,031,320101,17031320101,41.88493065219858,-87.6170157127858,0.029157583347524423,2.901,8.55,99.49384231962779,0,8.55
9,46321,ROSELAND COMMUNITY GOOD NEWS DAY CARE,212 W 113TH ST,CHICAGO,IL,60628,52,COOK,17031,41.6891,-87.62834,CHILD DAY CARE CENTERS,POINT (-87.62834 41.6891),1353,17,031,491300,17031491300,41.688896901011866,-87.62780358662054,0.031064533686900337,0.044,0.13333333333333333,1.416406260704774,0,0.13333333333333333
10,45111,UNIVERSITY INFANT AND PRESCHOOL CENTER,HORRABIN HALL ROOMS 15 AND 17,MACOMB,IL,61455,32,MCDONOUGH,17109,40.4717,-90.685,CHILD DAY CARE CENTERS,POINT (-90.685 40.4717),2954,17,109,980000,17109980000,40.47142604844896,-90.68452819660925,0.03123034927504793,30.393,24.65,973.187963167708,0,24.65
11,45344,THE GUADALUPE REYES CHILDREN AND FAMILY C.,1951 W. 19TH STREET,CHICAGO,IL,60608,189,COOK,17031,41.85584,-87.67529,CHILD DAY CARE CENTERS,POINT (-87.67529 41.85584),1916,17,031,310900,17031310900,41.85577165360454,-87.67467409535566,0.03208021769006728,1.143,3.6166666666666667,35.62943403447967,0,3.6166666666666667
12,46147,MARILLAC SOCIAL CENTER,212 S FRANCISCO AVE,CHICAGO,IL,60612,294,COOK,17031,41.87798,-87.69917,CHILD DAY CARE CENTERS,POINT (-87.69917 41.87798),2178,17,031,837000,17031837000,41.87832338220738,-87.69867387851903,0.03488425351161747,1.353,3.3833333333333333,38.785407850261485,0,3.3833333333333333
13,45524,CONTEMPORARY PRESCHOOL,1400 N LAKE SHORE DR,CHICAGO,IL,60610,92,COOK,17031,41.90804,-87.62647,CHILD DAY CARE CENTERS,POINT (-87.62647 41.90804),873,17,031,080100,17031080100,41.907548786122454,-87.62678998462535,0.03775813628284678,3.576,5.016666666666667,94.70806432849676,0,5.016666666666667
14,44404,INTERCULTURAL MONTESSORI LANGUAGE SCHOOL,"114 S RACINE AVE, STE 100",CHICAGO,IL,60607,32,COOK,17031,41.87963,-87.65742,CHILD DAY CARE CENTERS,POINT (-87.65742 41.87963),2268,17,031,833100,17031833100,41.879077672803604,-87.65704585101493,0.04278709388451943,0.062,0.18333333333333332,1.4490350797681049,0,0.18333333333333332
15,45508,NEW GENERATION EDUCATOR LLC ASHLAND,3016 N ASHLAND AVE,CHICAGO,IL,60657,205,COOK,17031,41.93643,-87.6704,CHILD DAY CARE CENTERS,POINT (-87.6704 41.93643),1773,17,031,062600,17031062600,41.93597520220608,-87.6709842607829,0.04351175216164095,0.476,1.6666666666666667,10.939573249813451,0,1.6666666666666667
16,44034,DIST. NUMBER 65 SCH.AGE CHILD CARE WILLARD SCH.,2700 HURD AVE,EVANSTON,IL,60201,55,COOK,17031,42.06664,-87.71658,CHILD DAY CARE CENTERS,POINT (-87.71658 42.06664),292,17,031,808900,17031808900,42.06651486146721,-87.71747104931215,0.046564744872135085,0.106,0.43333333333333335,2.276400317258727,0,0.43333333333333335
17,43785,MANSKERS LOVING DAY CARE CENTER,361 TORRENCE AVE,CALUMET CITY,IL,60409,58,COOK,17031,41.6267,-87.5592,CHILD DAY CARE CENTERS,POINT (-87.5592 41.6267),974,17,031,825802,17031825802,41.62637970101121,-87.56005885621325,0.049624344638076245,0.104,0.36666666666666664,2.095745561145444,0,0.36666666666666664
18,46234,THE SALVATION ARMY RED SHIELD HDST PRGM,945 W 69TH ST,CHICAGO,IL,60621,59,COOK,17031,41.76871,-87.64838,CHILD DAY CARE CENTERS,POINT (-87.64838 41.76871),944,17,031,681100,17031681100,41.7687665278746,-87.64935954801619,0.05068374437498771,0.839,1.6166666666666667,16.553630958924263,0,1.6166666666666667
19,45712,TAYLOR CENTER FOR NEW EXPERIENCES,1633 NORTH HAMLIN,CHICAGO,IL,60647,93,COOK,17031,41.91112,-87.72122,CHILD DAY CARE CENTERS,POINT (-87.72122 41.91112),1645,17,031,230400,17031230400,41.911820201081476,-87.72155193810806,0.05135654498106237,1.806,5.133333333333334,35.16591703483868,0,5.133333333333334
20,46422,MCCORMICK TRIBUNE YMCA,1834 N LAWNDALE,CHICAGO,IL,60647,48,COOK,17031,41.91489,-87.71965,CHILD DAY CARE CENTERS,POINT (-87.71965 41.91489),1630,17,031,222900,17031222900,41.91556435214301,-87.72007440938823,0.05150493950950975,1.24,4.483333333333333,24.075360767505597,0,4.483333333333333
21,45503,CITY GARDEN WALDORF SCHOOL,920 W 19TH ST,CHICAGO,IL,60608,73,COOK,17031,41.85689,-87.64912,CHILD DAY CARE CENTERS,POINT (-87.64912 41.85689),1349,17,031,310300,17031310300,41.8561439577304,-87.64897823817081,0.0521160459282246,0.936,3.1166666666666667,17.959919700912852,0,3.1166666666666667
22,45501,A STEP AHEAD LEARNING CENTER,4208 N BROADWAY ST NUMBER 20,CHICAGO,IL,60613,70,COOK,17031,41.95883,-87.6535,CHILD DAY CARE CENTERS,POINT (-87.6535 41.95883),1702,17,031,032100,17031032100,41.95815388295838,-87.65301789121118,0.052932895759484476,1.734,4.8,32.75845719604908,0,4.8
23,45823,THE LITTLE RED WAGON,3001 W LAFAYETTE AVE,JACKSONVILLE,IL,62650,131,MORGAN,17137,39.7373267,-90.2718913,CHILD DAY CARE CENTERS,POINT (-90.2718913 39.7373267),2951,17,137,951900,17137951900,39.737205267306294,-90.2728872599862,0.05363546282773289,24.679,18.833333333333332,460.1246768255612,0,18.833333333333332
24,44230,BRIGHT HORIZONS AT WESTERN SPRINGS,4700 COMMONWEALTH AVE,WESTERN SPRGS,IL,60558,211,COOK,17031,41.80384,-87.90816,CHILD DAY CARE CENTERS,POINT (-87.90816 41.80384),1108,17,031,819900,17031819900,41.804181046740524,-87.90715786658184,0.05679950116234123,1.986,3.683333333333333,34.96509580821358,0,3.683333333333333
25,44769,"ALL ABOUT KIDS, CHILD CARE, INC.",485 N COMMONS DR,AURORA,IL,60504,87,DUPAGE,17043,41.76259,-88.21982,CHILD DAY CARE CENTERS,POINT (-88.21982 41.76259),1914,17,043,846509,17043846509,41.761837985205226,-88.21932353726723,0.05797955099195409,2.362,5.15,40.73850106786405,0,5.15
26,46093,KINDERCARE LEARNING CENTERS 301788,1733 N MARCEY ST,CHICAGO,IL,60614,119,COOK,17031,41.91431,-87.65502,CHILD DAY CARE CENTERS,POINT (-87.65502 41.91431),246,17,031,832600,17031832600,41.91474920450523,-87.65405513068569,0.058216786688742,0.364,1.2666666666666666,6.252492119603546,0,1.2666666666666666
27,45348,ERIE NEIGHBORHOOD HOUSE,1313 N CLAREMONT AVE,CHICAGO,IL,60622,90,COOK,17031,41.90609,-87.68546,CHILD DAY CARE CENTERS,POINT (-87.68546 41.90609),1769,17,031,241200,17031241200,41.90670706354112,-87.6846857518279,0.05839636084459945,0.797,2.9166666666666665,13.64811074650566,0,2.9166666666666665
28,46216,JULIE'S MONTESSORI PRE - SCHOOL,3400 6TH AVENUE,STERLING,IL,61081,40,WHITESIDE,17195,41.820121,-89.688681,CHILD DAY CARE CENTERS,POINT (-89.688681 41.820121),3245,17,195,000900,17195000900,41.81935030825016,-89.68917703814358,0.05912182822469921,9.616,7.583333333333333,162.64720305084785,0,7.583333333333333
29,46421,EARLY LEARNING FOUNDATIONS PRESCHOOL,1455 N CLARK ST,CHICAGO,IL,60610,34,COOK,17031,41.90873,-87.63153,CHILD DAY CARE CENTERS,POINT (-87.63153 41.90873),2552,17,031,080201,17031080201,41.909497569694565,-87.63100510505922,0.05957054858284664,2.076,4.65,34.84943565884476,0,4.65
30,45516,RISE UP EARLY CHILDHOOD,1257 W LOYOLA AVE,CHICAGO,IL,60626,16,COOK,17031,42.00119,-87.66329,CHILD DAY CARE CENTERS,POINT (-87.66329 42.00119),2158,17,031,010503,17031010503,42.00032071943175,-87.66312616252857,0.0607127698580983,1.443,4.416666666666667,23.76765223152675,0,4.416666666666667
31,45259,GADS HILL CENTER AFTER SCHOOL,1919 WEST CULLERTON,CHICAGO,IL,60608,74,COOK,17031,41.85494,-87.67424,CHILD DAY CARE CENTERS,POINT (-87.67424 41.85494),1916,17,031,310900,17031310900,41.85577165360454,-87.67467409535566,0.06171765894318736,1.914,5.766666666666667,31.012193799539357,0,5.766666666666667
32,45542,FORESIGHT CHILDREN LEARNING CENTER,101 E 69TH ST NUMBER 115,CHICAGO,IL,60637,86,COOK,17031,41.76908,-87.62141,CHILD DAY CARE CENTERS,POINT (-87.62141 41.76908),1937,17,031,690400,17031690400,41.76925900891923,-87.62020386941192,0.06344114788510419,0.784,2.183333333333333,12.357910065244598,0,2.183333333333333
33,45588,NORTHWESTERN UNIVERSITY SETTLEMENT - ROWE,1420 W AUGUSTA BLVD,CHICAGO,IL,60642,60,COOK,17031,41.90003,-87.6637,CHILD DAY CARE CENTERS,POINT (-87.6637 41.90003),903,17,031,242000,17031242000,41.89973715025454,-87.66495365214334,0.06764466347236889,0.465,1.7166666666666666,6.8741564541885944,0,1.7166666666666666
34,43561,MARSHALL FIRST STEP ACADEMY,1414 ARCHER AVE,MARSHALL,IL,62441,40,CLARK,17023,39.39467,-87.68668,CHILD DAY CARE CENTERS,POINT (-87.68668 39.39467),518,17,023,060200,17023060200,39.39547533238009,-87.68595078866078,0.0679856651585787,26.211,21.316666666666666,385.537156088155,0,21.316666666666666
35,45939,THE NEXT GENERATION DAYCARE CENTER INC,21 E 59TH ST,CHICAGO,IL,60637,43,COOK,17031,41.78708,-87.62456,CHILD DAY CARE CENTERS,POINT (-87.62456 41.78708),666,17,031,834500,17031834500,41.78808233246706,-87.62473600135581,0.06992039689752058,0.829,2.566666666666667,11.856340020709991,0,2.566666666666667
36,45208,LITTLE BEAR CHILD DEVELOPMENT CENTER,653 PORTER ST,WAUKEGAN,IL,60085,82,LAKE,17097,42.36553,-87.83916,CHILD DAY CARE CENTERS,POINT (-87.83916 42.36553),2622,17,097,862401,17097862401,42.365670925816254,-87.84051716251479,0.07003942759453699,3.572,6.85,50.99984569660607,0,6.85
37,45967,SEEDS OF JOY DAYCARE AND FITNESS CTR INC,"850 W EASTWOOD AVE, STE 1",CHICAGO,IL,60640,36,COOK,17031,41.96666,-87.65136,CHILD DAY CARE CENTERS,POINT (-87.65136 41.96666),2198,17,031,031501,17031031501,41.96728856744478,-87.65243426432005,0.07030265263018029,1.299,3.85,18.47725443353116,0,3.85
38,46322,NEW EINSTEINS ACADEMY,1858 N DAMEN AVE,CHICAGO,IL,60647,45,COOK,17031,41.91561,-87.67786,CHILD DAY CARE CENTERS,POINT (-87.67786 41.91561),2113,17,031,831000,17031831000,41.914798120094204,-87.67699655114818,0.07161359357672195,0.55,2.683333333333333,7.680106143685798,0,2.683333333333333
39,45550,THE LOVE LEARNING CENTER DAY CARE,228 E 61ST ST,CHICAGO,IL,60637,94,COOK,17031,41.78384,-87.62009,CHILD DAY CARE CENTERS,POINT (-87.62009 41.78384),1116,17,031,400800,17031400800,41.782863300673334,-87.62055800627418,0.07173853916560322,1.051,2.533333333333333,14.650423778129111,0,2.533333333333333
40,44887,CREATIVE DAY LEARNING CENTER,215 S LINCOLN ST,LOMBARD,IL,60148,20,DUPAGE,17043,41.88321,-88.02115,CHILD DAY CARE CENTERS,POINT (-88.02115 41.88321),702,17,043,843500,17043843500,41.882273873263706,-88.02178829528039,0.0726147760376779,1.93,4.5,26.578612581529878,0,4.5
41,46392,"THE UNIVERSITY CHILDCARE OF CHICAGO, INC",448 - 454 E 61ST STREET 1ST FL,CHICAGO,IL,60637,54,COOK,17031,41.78401,-87.61373,CHILD DAY CARE CENTERS,POINT (-87.61373 41.78401),1446,17,031,420600,17031420600,41.78301351215574,-87.6132776944952,0.07276524812492237,1.313,2.466666666666667,18.044327942726998,0,2.466666666666667
42,43884,DECATUR DAY CARE CENTER,2074 E LAKE SHORE DRIVE,DECATUR,IL,62521,149,MACON,17115,39.82827,-88.92915,CHILD DAY CARE CENTERS,POINT (-88.92915 39.82827),2665,17,115,001200,17115001200,39.82867965817135,-88.930414353477,0.07289276463107386,16.238,15.966666666666667,222.76559384438292,0,15.966666666666667
43,43920,GLENVIEW COMMUNITY CHURCH NURSERY SCHOOL,1000 ELM STREET,GLENVIEW,IL,60025,94,COOK,17031,42.07293,-87.81044,CHILD DAY CARE CENTERS,POINT (-87.81044 42.07293),1273,17,031,802100,17031802100,42.0722617927027,-87.81154438063022,0.07315205666798207,0.17,0.6666666666666666,2.3239264587130513,0,0.6666666666666666
44,46333,NEW GENERATION EDUCATOR LLC (DBA IGELC),1455 SOUTH MICHIGAN AVE,CHICAGO,IL,60605,267,COOK,17031,41.86255,-87.62362,CHILD DAY CARE CENTERS,POINT (-87.62362 41.86255),326,17,031,330102,17031330102,41.86357211553256,-87.62398831496843,0.07319860094969857,2.436,8.366666666666667,33.27932458263782,0,8.366666666666667
45,45566,LITTLE LEADERS ACADEMY,1856 W 69TH ST NUMBER 58,CHICAGO,IL,60636,20,COOK,17031,41.76848,-87.671001,CHILD DAY CARE CENTERS,POINT (-87.671001 41.76848),1985,17,031,671500,17031671500,41.768172252118696,-87.66963136796915,0.07379344671649493,1.431,3.433333333333333,19.391965867886896,0,3.433333333333333
46,46175,SINAI PRESCHOOL,15 W DELAWARE PL,CHICAGO,IL,60610,36,COOK,17031,41.89916,-87.62895,CHILD DAY CARE CENTERS,POINT (-87.62895 41.89916),1761,17,031,081100,17031081100,41.90022117745829,-87.62910486945233,0.07383065458597289,0.651,2.716666666666667,8.817475663065348,0,2.716666666666667
47,44007,KIDZ KORNER DAYCARE AND KIDZ ZONE AFT S.C.,246 S 13TH AVE,MAYWOOD,IL,60153,24,COOK,17031,41.88434,-87.84926,CHILD DAY CARE CENTERS,POINT (-87.84926 41.88434),1660,17,031,817300,17031817300,41.88408132010722,-87.84784808199684,0.07487563905110778,0.561,1.7,7.492423531999225,0,1.7
48,45866,VILLAGE OF HOPE LEARNING CENTER,1400 S KOLIN AVE NUMBER 1408,CHICAGO,IL,60623,70,COOK,17031,41.86214,-87.73392,CHILD DAY CARE CENTERS,POINT (-87.73392 41.86214),1249,17,031,290900,17031290900,41.862410315106544,-87.73245668751481,0.07766307271808603,2.057,5.866666666666666,26.486204163809365,0,5.866666666666666
49,45923,LAKE SHORE SCHOOLS ROGERS PARK,6759 N GREENVIEW AVE,CHICAGO,IL,60626,208,COOK,17031,42.00517,-87.66795,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",POINT (-87.66795 42.00517),1398,17,031,010600,17031010600,42.006277592259714,-87.66768304345423,0.0778282643479728,1.218,5.433333333333334,15.64984148373502,0,5.433333333333334
50,44379,"ALPHABET LEARNING CENTER 3, INC.",6958 W WINDSOR AVE,BERWYN,IL,60402,81,COOK,17031,41.83207,-87.79738,CHILD DAY CARE CENTERS,POINT (-87.79738 41.83207),2742,17,031,815400,17031815400,41.83137044188369,-87.79619105095244,0.07807617440449069,0.203,1.1333333333333333,2.600024931399868,0,1.1333333333333333
51,44495,THE GODDARD SCHOOL,9651 GROSS POINT RD,SKOKIE,IL,60076,188,COOK,17031,42.05645,-87.73799,CHILD DAY CARE CENTERS,POINT (-87.73799 42.05645),1267,17,031,806801,17031806801,42.05638138669192,-87.73953789426925,0.07963488332108178,0.825,3.183333333333333,10.359781613211673,0,3.183333333333333
52,45738,BRIDGEPORT / SUMNER ERBA HEAD START,832 MADISON ST,BRIDGEPORT,IL,62417,17,LAWRENCE,17101,38.71027,-87.76453,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-87.76453 38.71027),812,17,101,880900,17101880900,38.70990417259561,-87.76593219237441,0.07979813834090016,15.549,13.3,194.85416982504256,0,13.3
53,43689,HOWARD MOHR COMMUNITY CENTER,7640 JACKSON BLVD,FOREST PARK,IL,60130,60,COOK,17031,41.87541,-87.81548,CHILD DAY CARE CENTERS,POINT (-87.81548 41.87541),2748,17,031,816000,17031816000,41.87637580523915,-87.81634729304068,0.08035964050832753,1.883,4.466666666666667,23.432160573252787,0,4.466666666666667
54,45973,LEARNING THROUGH PLAY CHILD DEV CENTER,4310 W FULLERTON AVE,CHICAGO,IL,60639,49,COOK,17031,41.9246,-87.73455,CHILD DAY CARE CENTERS,POINT (-87.73455 41.9246),1641,17,031,200300,17031200300,41.92348054196371,-87.7341263764247,0.08044053985407006,1.532,5.083333333333333,19.0451233019974,0,5.083333333333333
55,46108,METROPOLITAN FAMILY SERVICES LOOMIS,5338 S LOOMIS BLVD,CHICAGO,IL,60609,122,COOK,17031,41.79658,-87.66003,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",POINT (-87.66003 41.79658),993,17,031,611900,17031611900,41.797743083280515,-87.65982263907897,0.08115492547488215,1.543,4.116666666666666,19.013017274935038,0,4.116666666666666
56,45849,LINCOLN PARK PREPARATORY,108 W GERMANIA PL,CHICAGO,IL,60610,87,COOK,17031,41.91038,-87.63206,CHILD DAY CARE CENTERS,POINT (-87.63206 41.91038),2552,17,031,080201,17031080201,41.909497569694565,-87.63100510505922,0.08169322807394638,3.84,5.65,47.00512013705887,0,5.65
57,44764,WORD OF LIFE EV. LUTHERAN CHURCH,879 TUDOR DR,NAPERVILLE,IL,60563,20,DUPAGE,17043,41.7849,-88.19557,CHILD DAY CARE CENTERS,POINT (-88.19557 41.7849),2457,17,043,846412,17043846412,41.784316298407724,-88.19417936221646,0.08230466824481436,0.199,0.9833333333333333,2.4178458433010945,0,0.9833333333333333
58,45353,THE MOLINE KIDS CAMPUS LLC,1505 7TH ST,MOLINE,IL,61265,102,ROCK ISLAND,17161,41.49777,-90.52818,CHILD DAY CARE CENTERS,POINT (-90.52818 41.49777),1363,17,161,022200,17161022200,41.49888839022627,-90.52872368281916,0.08232409677744079,5.194,8.566666666666666,63.09209822297507,0,8.566666666666666
59,46157,PARK WEST COOPERATIVE NURSERY SCHOOL,2214 N BISSELL ST,CHICAGO,IL,60614,60,COOK,17031,41.92226,-87.65255,CHILD DAY CARE CENTERS,POINT (-87.65255 41.92226),1873,17,031,071100,17031071100,41.92177782219817,-87.65106140314478,0.0835543342285213,0.569,2.683333333333333,6.809939966055904,0,2.683333333333333
60,44547,OAK PARK AND RIVER FOREST DAY NURSERY,1139 RANDOLPH STREET,OAK PARK,IL,60302,77,COOK,17031,41.88319,-87.80404,CHILD DAY CARE CENTERS,POINT (-87.80404 41.88319),2318,17,031,812801,17031812801,41.88318784606665,-87.80241466166318,0.0836979771787148,0.564,1.6,6.738514107643578,0,1.6
61,45975,L AND L LUVABLE DAY CARE INC,2540 E 83RD ST,CHICAGO,IL,60617,23,COOK,17031,41.74467,-87.56208,CHILD DAY CARE CENTERS,POINT (-87.56208 41.74467),1176,17,031,460400,17031460400,41.74449055811051,-87.56369222540243,0.08412308207231908,0.979,2.4833333333333334,11.637709602203726,0,2.4833333333333334
62,46105,FIFTH CITY CHILD DEVEL INSTITUTE INCORP.,3411 W 5TH AVE BLDG C,CHICAGO,IL,60624,88,COOK,17031,41.87676,-87.71179,CHILD DAY CARE CENTERS,POINT (-87.71179 41.87676),924,17,031,271400,17031271400,41.87724292757804,-87.71333137218642,0.08612313679728338,1.895,5.066666666666666,22.00337877219278,0,5.066666666666666
63,45857,NEW AGE CHILDREN'S PREPARATOR ACADEMY,8938 - 40 SOUTH COTTAGE GROVE AV,CHICAGO,IL,60619,66,COOK,17031,41.73178,-87.605,CHILD DAY CARE CENTERS,POINT (-87.605 41.73178),1079,17,031,440800,17031440800,41.731711569195944,-87.60332792910984,0.0864378378685493,1.325,3.5833333333333335,15.328935020505709,0,3.5833333333333335
64,46142,MONTESSORI PRIVATE ACADEMY INC,8101 SAYER RD,ROCKFORD,IL,61108,16,WINNEBAGO,17201,42.25442,-88.95921,CHILD DAY CARE CENTERS,POINT (-88.95921 42.25442),2511,17,201,000514,17201000514,42.255620810535085,-88.95970700252151,0.08686686298613823,10.78,11.0,124.09795438014397,0,11.0
65,45634,LEAPS OF LEARNING CHILD CARE CENTER INC,9011 S COTTAGE GROVE AVE NUMBER 901,CHICAGO,IL,60619,50,COOK,17031,41.73072,-87.60438,CHILD DAY CARE CENTERS,POINT (-87.60438 41.73072),1079,17,031,440800,17031440800,41.731711569195944,-87.60332792910984,0.08748093493294763,2.327,5.166666666666667,26.60008151243009,0,5.166666666666667
66,44263,BOTTLES2BOOKS QUALITY CHILDCARE ACAD INC,19510 N CREEK DR,LYNWOOD,IL,60411,104,COOK,17031,41.542182,-87.55995,CHILD DAY CARE CENTERS,POINT (-87.55995 41.542182),1481,17,031,828505,17031828505,41.543217349331115,-87.56092873555951,0.08772465948292436,2.865,4.633333333333334,32.659003943556755,0,4.633333333333334
67,46159,DR. EFFIE O ELLIS YMCA DAY CARE CENTER,10 S KEDZIE AVE,CHICAGO,IL,60612,40,COOK,17031,41.880601,-87.706101,CHILD DAY CARE CENTERS,POINT (-87.706101 41.880601),247,17,031,836900,17031836900,41.881883054585515,-87.70613618169075,0.08869488631809083,0.963,2.7333333333333334,10.857446691417426,0,2.7333333333333334
68,46345,BRIGHT HORIZONS CHICAGO EAST LOOP,225 N MICHIGAN AVE,CHICAGO,IL,60601,35,COOK,17031,41.88633,-87.62403,CHILD DAY CARE CENTERS,POINT (-87.62403 41.88633),389,17,031,320102,17031320102,41.885039022703424,-87.62405518541148,0.08930295823842319,0.144,0.21666666666666667,1.612488576420339,0,0.21666666666666667
69,45935,LITTLE MARVELS EARLY CHILDHOOD SCHOOL,3045 N LINCOLN AVE,CHICAGO,IL,60657,64,COOK,17031,41.937151,-87.665122,CHILD DAY CARE CENTERS,POINT (-87.665122 41.937151),1774,17,031,062700,17031062700,41.93608628484741,-87.6661103226328,0.08949455220896986,0.772,3.25,8.626223395111015,0,3.25
70,45201,KANGAROO KORNER LEARNING CENTER,3446 W FULLERTON AVE,CHICAGO,IL,60647,109,COOK,17031,41.92486,-87.71407,CHILD DAY CARE CENTERS,POINT (-87.71407 41.92486),649,17,031,220601,17031220601,41.925825208963694,-87.71288365533428,0.09046704783793622,0.691,2.25,7.63814025674703,0,2.25
71,45407,GUADALUPANO FAMILY CENTER,1814 S PAULINA ST,CHICAGO,IL,60608,197,COOK,17031,41.85723,-87.66885,CHILD DAY CARE CENTERS,POINT (-87.66885 41.85723),1909,17,031,310800,17031310800,41.855933721307615,-87.66857374611118,0.09078270672154565,0.938,4.2,10.332364322173074,0,4.2
72,44566,HAPPI TIME DAY CARE,1010 STRATFORD DRIVE,CHAMPAIGN,IL,61821,90,CHAMPAIGN,17019,40.10452,-88.29147,CHILD DAY CARE CENTERS,POINT (-88.29147 40.10452),2976,17,019,001201,17019001201,40.105693874842935,-88.29067526753781,0.09143392828942051,5.37,7.283333333333333,58.73093391549429,0,7.283333333333333
73,43797,MOMMY AND AIDEN ACADEMY,333 S LAKE ST,AURORA,IL,60506,52,KANE,17089,41.75465,-88.32645,CHILD DAY CARE CENTERS,POINT (-88.32645 41.75465),1841,17,089,854700,17089854700,41.75350202690296,-88.32556576626602,0.09157765287597562,3.986,6.5,43.525902606373556,0,6.5
74,44395,HEARTZ AND MINDZ LEARNING CENTER,10008 W ROOSEVELT RD,WESTCHESTER,IL,60154,63,COOK,17031,41.86352,-87.873361,CHILD DAY CARE CENTERS,POINT (-87.873361 41.86352),1038,17,031,818200,17031818200,41.863515278122875,-87.87514183706104,0.09173416081416348,0.158,0.16666666666666666,1.7223681843024532,0,0.16666666666666666
75,45943,TAYLOR TOTS DAY CARE,1417 W TAYLOR ST FL 1,CHICAGO,IL,60607,97,COOK,17031,41.86933,-87.66231,CHILD DAY CARE CENTERS,POINT (-87.66231 41.86933),1005,17,031,283100,17031283100,41.869274106116784,-87.6640920122828,0.09186719492805004,0.605,1.6666666666666667,6.585593480608972,0,1.6666666666666667
76,43697,"RAINFOREST LEARNING CENTER, INC",1401 S WABASH AVE,CHICAGO,IL,60605,93,COOK,17031,41.863861,-87.625731,CHILD DAY CARE CENTERS,POINT (-87.625731 41.863861),326,17,031,330102,17031330102,41.86357211553256,-87.62398831496843,0.09196496837134212,0.922,2.966666666666667,10.025556647582247,0,2.966666666666667
77,46257,FAMILY RESCUE / RIDGELAND DAYCARE CTR,6824 S. RIDGELAND,CHICAGO,IL,60649,35,COOK,17031,41.77095,-87.58222,CHILD DAY CARE CENTERS,POINT (-87.58222 41.77095),2005,17,031,430200,17031430200,41.76976128060318,-87.58135086622278,0.09365072616134627,1.127,3.0833333333333335,12.034076468967754,0,3.0833333333333335
