state_name,state_code,county_name,county_code,tract_name,tract_code,tot_pop,pop_under5,homeowner_rate,less_than_hs_rate,higher_education_rate,below_poverty_rate,income_cat,majority_white,majority_black,majority_asian,majority_hispanic
 Illinois,17, Peoria County,143,Census Tract 39,003900,9397,870,0.799,0.0523,0.569,0.0438,high,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 40,004000,4351,339,0.8513,0.0532,0.3536,0.0791,medium,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 41.01,004101,7092,301,0.6977,0.0223,0.5657,0.075,high,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 41.02,004102,3266,255,0.5772,0.1291,0.3072,0.2263,low,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 42,004200,3751,251,0.581,0.0353,0.3536,0.0669,medium,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 43,004300,2057,58,0.7085,0.0659,0.1022,0.2003,low,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 44,004400,4622,364,0.7658,0.081,0.17,0.2226,low,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 45,004500,4809,234,0.7928,0.0885,0.1586,0.1071,low,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 46,004600,5135,187,0.8638,0.0702,0.2013,0.0475,medium,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 48.01,004801,4649,233,0.8218,0.0533,0.2457,0.0557,medium,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 48.02,004802,4246,182,0.7315,0.0944,0.1513,0.1258,medium,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 49.01,004901,3634,97,0.9048,0.0397,0.186,0.1233,medium,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 49.02,004902,4611,419,0.8701,0.0217,0.2769,0.0646,medium,1,0,0,0
 Illinois,17, Peoria County,143,Census Tract 50,005000,2005,98,0.5968,0.2575,0.0661,0.3746,low,0,1,0,0
 Illinois,17, Peoria County,143,Census Tract 51,005100,2551,327,0.2801,0.136,0.0248,0.5457,low,0,1,0,0
 Illinois,17, Perry County,145,Census Tract 301,030100,2773,147,0.9097,0.0974,0.083,0.057,medium,1,0,0,0
 Illinois,17, Perry County,145,Census Tract 302,030200,7404,276,0.7819,0.2238,0.1015,0.1191,low,1,0,0,0
 Illinois,17, Perry County,145,Census Tract 303,030300,2132,146,0.8451,0.087,0.137,0.1876,medium,1,0,0,0
 Illinois,17, Perry County,145,Census Tract 304,030400,2406,67,0.6074,0.1459,0.0904,0.2506,low,1,0,0,0
 Illinois,17, Perry County,145,Census Tract 305,030500,2366,190,0.8006,0.0965,0.1799,0.0634,medium,1,0,0,0
 Illinois,17, Perry County,145,Census Tract 306,030600,3915,191,0.6922,0.1237,0.0998,0.2718,low,1,0,0,0
 Illinois,17, Piatt County,147,Census Tract 9545,954500,4192,202,0.8797,0.0425,0.3232,0.0441,high,1,0,0,0
 Illinois,17, Piatt County,147,Census Tract 9546,954600,6790,412,0.8228,0.0757,0.3843,0.0785,medium,1,0,0,0
 Illinois,17, Piatt County,147,Census Tract 9547,954700,2967,133,0.8464,0.064,0.1693,0.0728,medium,1,0,0,0
 Illinois,17, Piatt County,147,Census Tract 9548,954800,2749,182,0.7737,0.0504,0.2379,0.0928,medium,1,0,0,0
 Illinois,17, Pike County,149,Census Tract 9524,952400,3061,126,0.6994,0.0801,0.1519,0.1493,low,1,0,0,0
 Illinois,17, Pike County,149,Census Tract 9525,952500,2573,213,0.7994,0.0887,0.1582,0.1356,low,1,0,0,0
 Illinois,17, Pike County,149,Census Tract 9526,952600,2800,245,0.837,0.0714,0.1878,0.1475,medium,1,0,0,0
 Illinois,17, Pike County,149,Census Tract 9527,952700,4309,163,0.7691,0.0744,0.2346,0.0824,low,1,0,0,0
 Illinois,17, Pike County,149,Census Tract 9528,952800,2033,144,0.9361,0.1589,0.1242,0.1727,low,1,0,0,0
 Illinois,17, Pope County,151,Census Tract 9712,971200,1957,69,0.8801,0.1175,0.1607,0.0894,medium,1,0,0,0
 Illinois,17, Pope County,151,Census Tract 9713,971300,1842,123,0.7672,0.1191,0.1472,0.2731,low,1,0,0,0
 Illinois,17, Pulaski County,153,Census Tract 9710,971000,2632,123,0.7017,0.0913,0.1033,0.2432,low,1,0,0,0
 Illinois,17, Pulaski County,153,Census Tract 9711,971100,2545,144,0.7309,0.1474,0.1874,0.2479,low,1,0,0,0
 Illinois,17, Putnam County,155,Census Tract 9545,954500,2869,220,0.7761,0.0833,0.1964,0.114,medium,1,0,0,0
 Illinois,17, Putnam County,155,Census Tract 9546,954600,2759,77,0.8712,0.0449,0.2715,0.0598,medium,1,0,0,0
 Illinois,17, Randolph County,157,Census Tract 9505,950500,2020,47,0.8704,0.074,0.1474,0.0931,medium,1,0,0,0
 Illinois,17, Randolph County,157,Census Tract 9506,950600,4053,176,0.5865,0.0867,0.2125,0.1327,low,1,0,0,0
 Illinois,17, Randolph County,157,Census Tract 9507,950700,2253,188,0.7965,0.0972,0.1058,0.1793,low,1,0,0,0
 Illinois,17, Randolph County,157,Census Tract 9508,950800,4805,351,0.7494,0.0578,0.1913,0.0464,medium,1,0,0,0
 Illinois,17, Randolph County,157,Census Tract 9509,950900,3311,222,0.8613,0.0938,0.149,0.1534,low,1,0,0,0
 Illinois,17, Randolph County,157,Census Tract 9510,951000,2376,173,0.9189,0.0595,0.1433,0.061,medium,1,0,0,0
 Illinois,17, Randolph County,157,Census Tract 9511,951100,3751,174,0.7195,0.1473,0.1299,0.1149,low,1,0,0,0
 Illinois,17, Randolph County,157,Census Tract 9512.01,951201,1822,95,0.7482,0.065,0.0908,0.1795,medium,1,0,0,0
 Illinois,17, Randolph County,157,Census Tract 9512.02,951202,3451,0,0.7843,0.4594,0.024,0.0591,medium,0,1,0,0
 Illinois,17, Randolph County,157,Census Tract 9513,951300,2571,95,0.7386,0.1189,0.1585,0.1789,medium,1,0,0,0
 Illinois,17, Richland County,159,Census Tract 9779,977900,3733,168,0.8121,0.0658,0.2158,0.0782,low,1,0,0,0
 Illinois,17, Richland County,159,Census Tract 9780,978000,1935,156,0.5319,0.1527,0.1044,0.2713,low,1,0,0,0
 Illinois,17, Richland County,159,Census Tract 9781,978100,4291,257,0.6822,0.0617,0.2412,0.1289,medium,1,0,0,0
 Illinois,17, Richland County,159,Census Tract 9782,978200,2819,81,0.7026,0.0657,0.1319,0.1795,low,1,0,0,0
 Illinois,17, Richland County,159,Census Tract 9783,978300,2938,236,0.8552,0.0893,0.1837,0.0807,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 201.01,020101,2414,159,0.824,0.0851,0.192,0.1114,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 201.02,020102,3774,218,0.8729,0.0372,0.3656,0.0647,high,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 201.03,020103,836,19,0.8303,0.0955,0.206,0.0167,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 202,020200,3697,144,0.6705,0.1304,0.1336,0.1688,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 203.01,020301,4400,197,0.4743,0.0364,0.2061,0.0325,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 203.02,020302,2245,129,0.6518,0.1338,0.1325,0.2561,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 204,020400,6507,443,0.7588,0.1693,0.1862,0.1228,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 206,020600,2156,144,0.6436,0.2014,0.1177,0.2653,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 207,020700,1475,86,0.5442,0.1212,0.1224,0.3193,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 208,020800,4729,453,0.8471,0.0548,0.22,0.0579,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 209,020900,5142,163,0.7904,0.1312,0.2532,0.1252,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 210,021000,4091,251,0.4801,0.1017,0.3136,0.0692,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 211,021100,3999,186,0.7076,0.0945,0.2477,0.1575,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 212,021200,4398,242,0.5141,0.0715,0.3765,0.1041,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 213,021300,5023,459,0.4982,0.1167,0.198,0.3096,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 214,021400,1208,40,0.6832,0.0718,0.1746,0.1175,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 215,021500,4539,272,0.8748,0.0739,0.2658,0.1258,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 216,021600,2590,135,0.6847,0.1123,0.2399,0.1942,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 217,021700,3502,108,0.6,0.1913,0.2584,0.1393,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 218,021800,4816,284,0.813,0.0523,0.3402,0.1148,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 219,021900,1482,88,0.4741,0.1438,0.2222,0.1377,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 220,022000,3969,151,0.9102,0.0628,0.3717,0.1146,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 221,022100,2573,127,0.7585,0.0988,0.302,0.1026,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 222,022200,3904,417,0.5463,0.1858,0.2394,0.106,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 223,022300,2179,117,0.277,0.2293,0.1927,0.2607,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 226,022600,1827,41,0.2325,0.2252,0.1388,0.2923,low,0,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 228,022800,5471,242,0.527,0.1198,0.2354,0.1665,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 229,022900,2916,205,0.8393,0.0344,0.2916,0.058,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 230,023000,3736,152,0.8601,0.0389,0.3844,0.042,high,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 231,023100,2858,195,0.9079,0.0871,0.2556,0.1067,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 232,023200,5363,308,0.7071,0.0687,0.2778,0.1206,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 233,023300,3562,164,0.4488,0.1379,0.1885,0.2908,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 235,023500,1930,221,0.4984,0.168,0.1899,0.5041,low,0,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 236,023600,1399,193,0.652,0.2446,0.14,0.4503,low,0,1,0,0
 Illinois,17, Rock Island County,161,Census Tract 237,023700,2202,204,0.6851,0.1623,0.0656,0.287,low,0,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 240,024000,4191,93,0.8966,0.064,0.3087,0.032,high,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 241.01,024101,3903,210,0.9587,0.069,0.2971,0.0497,high,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 241.02,024102,4772,545,0.8377,0.058,0.151,0.1356,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 241.03,024103,3925,155,0.876,0.0455,0.2294,0.0545,high,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 242,024200,4188,171,0.7424,0.1182,0.2156,0.1442,medium,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 243,024300,2303,224,0.5714,0.1124,0.1641,0.2193,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 244,024400,1419,0,0.266,0.1373,0.0977,0.4073,low,1,0,0,0
 Illinois,17, Rock Island County,161,Census Tract 245,024500,2206,116,0.3504,0.3016,0.0968,0.2253,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5004,500400,1491,54,0.5943,0.082,0.027,0.2978,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5005,500500,2067,220,0.6061,0.1472,0.0677,0.1679,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5009,500900,2411,201,0.1915,0.3641,0.0969,0.5765,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5011,501100,775,45,0.6349,0.1127,0.1353,0.0723,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5012,501200,2273,0,0.8395,0.065,0.2027,0.1078,medium,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5013,501300,3936,65,0.8165,0.2543,0.0772,0.3864,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5014,501400,1879,105,0.7516,0.0852,0.2832,0.2496,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5015.01,501501,1507,59,0.7974,0.0436,0.3509,0.0418,medium,0,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5015.02,501502,2665,159,0.7409,0.0611,0.2355,0.1317,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5016.02,501602,4240,168,0.5883,0.0777,0.1871,0.1425,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5016.04,501604,4242,232,0.4231,0.0514,0.1762,0.1763,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5016.05,501605,2933,78,0.9128,0.0307,0.3485,0.0307,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5016.06,501606,3860,229,0.5615,0.1134,0.154,0.2902,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5016.07,501607,2929,130,0.7624,0.0914,0.3226,0.1912,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5017,501700,3465,140,0.5282,0.1316,0.1769,0.1645,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5018.01,501801,3310,154,0.7971,0.04,0.1698,0.106,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5018.02,501802,2126,0,0.5155,0.0125,0.2033,0.2168,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5019,501900,3286,195,0.61,0.0559,0.2708,0.1345,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5021,502100,2125,99,0.6997,0.379,0.1665,0.2955,low,0,0,0,1
 Illinois,17, St. Clair County,163,Census Tract 5022,502200,1529,124,0.8545,0.227,0.0536,0.4127,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5023,502300,5158,831,0.4595,0.1288,0.1064,0.4572,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5024.01,502401,846,41,0.6407,0.1834,0.0786,0.4279,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5024.04,502404,3562,348,0.7756,0.2325,0.0222,0.3405,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5025,502500,675,28,0.5925,0.3177,0.0752,0.1659,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5026.02,502602,4974,436,0.4712,0.2119,0.08,0.4341,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5026.03,502603,3345,300,0.5452,0.1371,0.162,0.2278,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5027,502700,734,57,0.6509,0.0538,0.2347,0.312,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5028,502800,2508,446,0.2174,0.2149,0.1387,0.5459,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5029,502900,1531,42,0.5698,0.1055,0.1483,0.29,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5031.01,503101,2732,354,0.8519,0.057,0.2102,0.0249,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5031.02,503102,4413,355,0.6331,0.1021,0.1523,0.1056,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5032.02,503202,5133,259,0.7288,0.0634,0.2301,0.1278,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5032.03,503203,6699,263,0.8945,0.0165,0.3373,0.0181,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5032.11,503211,4122,139,0.6784,0.0422,0.387,0.2385,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5033.01,503301,3429,172,0.5618,0.0383,0.2647,0.1172,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5033.04,503304,6926,511,0.7828,0.0671,0.3048,0.1217,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5033.22,503322,6718,391,0.8442,0.039,0.4555,0.0783,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5033.23,503323,7000,226,0.8195,0.0451,0.436,0.0306,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5033.24,503324,6244,242,0.5603,0.0075,0.3171,0.0569,medium,0,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5033.32,503332,5208,311,0.6925,0.074,0.3806,0.145,low,0,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5033.34,503334,5888,256,0.6768,0.0479,0.2995,0.1265,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5034.04,503404,8628,558,0.8623,0.041,0.6418,0.0102,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5034.11,503411,3350,105,0.72,0.0814,0.1293,0.1206,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5034.12,503412,5504,279,0.8694,0.0996,0.2942,0.0558,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5034.13,503413,5540,350,0.4375,0.0895,0.2923,0.0782,medium,0,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5034.14,503414,5625,442,0.4987,0.0705,0.3868,0.0142,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5034.15,503415,2906,240,0.8309,0.0478,0.3004,0.0674,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5034.16,503416,3932,161,0.6425,0.0774,0.3394,0.194,low,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5038,503800,1097,112,0.0,0.0,0.5783,0.0738,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5039.03,503903,3762,144,0.9768,0.0122,0.5555,0.0255,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5039.05,503905,2664,77,0.7969,0.0357,0.311,0.0811,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5039.06,503906,5599,301,0.7813,0.035,0.3505,0.1006,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5039.07,503907,4947,231,0.7433,0.0171,0.4828,0.055,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5039.08,503908,6607,698,0.3464,0.1246,0.4742,0.0413,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5040.01,504001,5320,231,0.9018,0.0632,0.3104,0.0547,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5040.02,504002,5315,256,0.7796,0.0759,0.1304,0.0815,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5043.51,504351,3307,294,0.8824,0.053,0.4794,0.1125,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5043.52,504352,4122,290,0.6046,0.0444,0.4372,0.0531,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5043.53,504353,4320,181,0.9577,0.031,0.6404,0.0032,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5043.54,504354,6505,430,0.5982,0.0307,0.343,0.0306,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5043.55,504355,5117,315,0.8464,0.0377,0.5883,0.0258,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5043.56,504356,4633,333,0.7816,0.047,0.3522,0.1118,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5043.57,504357,4313,347,0.6575,0.0214,0.2854,0.08,high,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5043.58,504358,3775,111,0.7951,0.066,0.359,0.0636,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5043.59,504359,4370,72,0.7201,0.0378,0.3657,0.0668,medium,1,0,0,0
 Illinois,17, St. Clair County,163,Census Tract 5045.01,504501,2357,283,0.2674,0.1274,0.1094,0.356,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5045.02,504502,1119,75,0.3366,0.0892,0.2561,0.3476,low,0,1,0,0
 Illinois,17, St. Clair County,163,Census Tract 5046,504600,1163,56,0.3543,0.3013,0.1013,0.4265,low,0,1,0,0
 Illinois,17, Saline County,165,Census Tract 9551,955100,2167,123,0.6775,0.1119,0.1518,0.2114,low,1,0,0,0
 Illinois,17, Saline County,165,Census Tract 9555,955500,2274,57,0.7386,0.1531,0.1439,0.2555,low,1,0,0,0
 Illinois,17, Saline County,165,Census Tract 9556,955600,2273,94,0.8774,0.0252,0.2982,0.0941,medium,1,0,0,0
 Illinois,17, Saline County,165,Census Tract 9557,955700,2635,124,0.8557,0.0888,0.1684,0.1051,low,1,0,0,0
 Illinois,17, Saline County,165,Census Tract 9558,955800,3155,208,0.6852,0.114,0.198,0.1281,low,1,0,0,0
 Illinois,17, Saline County,165,Census Tract 9559,955900,2617,340,0.4513,0.2386,0.1545,0.2644,low,1,0,0,0
 Illinois,17, Saline County,165,Census Tract 9560,956000,2729,180,0.7138,0.1192,0.2431,0.2833,low,1,0,0,0
 Illinois,17, Saline County,165,Census Tract 9561,956100,2341,135,0.8261,0.1204,0.0894,0.1969,low,1,0,0,0
 Illinois,17, Saline County,165,Census Tract 9562,956200,3471,171,0.8538,0.0985,0.3225,0.0853,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 1,000100,3741,216,0.7579,0.0916,0.1777,0.1564,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 2.01,000201,2653,177,0.8086,0.0538,0.2856,0.0516,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 2.02,000202,3140,448,0.5079,0.0998,0.1541,0.3073,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 3,000300,2806,292,0.5607,0.1319,0.2038,0.175,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 4,000400,2512,172,0.6795,0.0695,0.1639,0.2432,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 5.01,000501,2541,114,0.9674,0.0279,0.2294,0.0952,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 5.03,000503,3328,135,0.7597,0.041,0.159,0.1698,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 5.04,000504,2732,188,0.8688,0.0906,0.1443,0.1376,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 6,000600,4249,294,0.6431,0.1213,0.1362,0.2772,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 7,000700,1854,119,0.6042,0.0929,0.101,0.2616,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 8,000800,1680,81,0.2131,0.3424,0.0793,0.3417,low,0,1,0,0
 Illinois,17, Sangamon County,167,Census Tract 9,000900,2091,48,0.4604,0.1707,0.2373,0.374,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 10.01,001001,1871,43,0.7006,0.0569,0.5669,0.0353,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 10.03,001003,1700,170,0.7819,0.02,0.5027,0.0518,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 10.04,001004,4884,277,0.3984,0.0524,0.3166,0.1962,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 11,001100,2525,40,0.7111,0.0191,0.4468,0.1687,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 12,001200,3253,100,0.6302,0.0958,0.457,0.0895,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 13,001300,1638,197,0.2279,0.0663,0.545,0.2582,low,0,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 14,001400,940,0,0.0454,0.2277,0.2193,0.2543,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 16,001600,3070,220,0.3319,0.2508,0.0308,0.3472,low,0,1,0,0
 Illinois,17, Sangamon County,167,Census Tract 18,001800,1958,136,0.3733,0.0697,0.2596,0.2513,low,0,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 19,001900,2828,184,0.3392,0.1177,0.3315,0.2433,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 20.01,002001,3623,133,0.9794,0.0237,0.6143,0.027,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 20.02,002002,2613,114,0.7405,0.0158,0.5371,0.0398,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 21,002100,3008,118,0.7673,0.0157,0.6478,0.0725,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 22,002200,3452,190,0.7426,0.0811,0.3841,0.1312,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 23,002300,1941,117,0.4793,0.2835,0.1149,0.524,low,0,1,0,0
 Illinois,17, Sangamon County,167,Census Tract 24,002400,2984,60,0.4689,0.3436,0.1084,0.3569,low,0,1,0,0
 Illinois,17, Sangamon County,167,Census Tract 25,002500,5700,468,0.6416,0.1292,0.224,0.3137,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 26,002600,2873,39,0.6665,0.0556,0.1584,0.0821,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 27,002700,3153,12,0.6339,0.1428,0.1965,0.1243,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 28.01,002801,3193,187,0.5837,0.0683,0.2202,0.2014,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 28.02,002802,3873,312,0.1342,0.0548,0.2284,0.2657,low,0,1,0,0
 Illinois,17, Sangamon County,167,Census Tract 29,002900,5317,342,0.6773,0.0203,0.3288,0.0656,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 30,003000,5942,365,0.6077,0.0578,0.3683,0.1351,low,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 31,003100,7533,528,0.9089,0.0126,0.524,0.0117,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 32.01,003201,4529,248,0.8731,0.0471,0.5061,0.0439,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 32.02,003202,4623,372,0.7385,0.026,0.4967,0.0454,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 32.03,003203,7197,546,0.8261,0.0239,0.4459,0.0263,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 33,003300,4789,225,0.7965,0.0578,0.2462,0.1209,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 34,003400,6049,317,0.8847,0.0314,0.2599,0.0465,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 35,003500,4694,220,0.813,0.082,0.2923,0.1202,medium,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 36.01,003601,2669,76,0.9555,0.0216,0.4515,0.0221,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 36.02,003602,4845,240,0.7927,0.0245,0.5828,0.0369,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 36.03,003603,5486,175,0.9182,0.0119,0.5562,0.0388,high,1,0,0,0
 Illinois,17, Sangamon County,167,Census Tract 36.04,003604,5391,302,0.6864,0.0084,0.611,0.0275,medium,1,0,0,0
